model_tag,metric,mean,ci_low,ci_high,n
no_condition,val_kl_dim_13,,,,0
no_condition,val_kl_dim_14,,,,0
no_condition,val_kl_dim_15,,,,0
no_condition,val_kl_dim_16,,,,0
no_condition,val_kl_dim_17,,,,0
no_condition,val_kl_dim_18,,,,0
no_condition,val_kl_dim_19,,,,0
no_condition,val_kl_dim_20,,,,0
no_condition,val_kl_dim_21,,,,0
no_condition,val_kl_dim_22,,,,0
no_condition,val_kl_dim_23,,,,0
no_condition,val_kl_dim_24,,,,0
no_condition,val_kl_dim_25,,,,0
no_condition,val_kl_dim_26,,,,0
no_condition,val_kl_dim_27,,,,0
no_condition,val_kl_dim_28,,,,0
no_condition,val_kl_dim_29,,,,0
no_condition,val_kl_dim_30,,,,0
no_condition,val_kl_dim_31,,,,0
no_condition,test_beta,1.0,1.0,1.0,3
no_condition,test_n,13250.0,13250.0,13250.0,3
no_condition,test_active_units_thr_0.001,,,,0
no_condition,test_active_units_thr_0.01,,,,0
no_condition,test_active_units_thr_0.05,,,,0
no_condition,test_kl_dim_00,,,,0
no_condition,test_kl_dim_01,,,,0
no_condition,test_kl_dim_02,,,,0
no_condition,test_kl_dim_03,,,,0
no_condition,test_kl_dim_04,,,,0
no_condition,test_kl_dim_05,,,,0
no_condition,test_kl_dim_06,,,,0
no_condition,test_kl_dim_07,,,,0
no_condition,test_kl_dim_08,,,,0
no_condition,test_kl_dim_09,,,,0
no_condition,test_kl_dim_10,,,,0
no_condition,test_kl_dim_11,,,,0
no_condition,test_kl_dim_12,,,,0
no_condition,test_kl_dim_13,,,,0
no_condition,test_kl_dim_14,,,,0
no_condition,test_kl_dim_15,,,,0
no_condition,test_kl_dim_16,,,,0
no_condition,test_kl_dim_17,,,,0
no_condition,test_kl_dim_18,,,,0
no_condition,test_kl_dim_19,,,,0
no_condition,test_kl_dim_20,,,,0
no_condition,test_kl_dim_21,,,,0
no_condition,test_kl_dim_22,,,,0
no_condition,test_kl_dim_23,,,,0
no_condition,test_kl_dim_24,,,,0
no_condition,test_kl_dim_25,,,,0
no_condition,test_kl_dim_26,,,,0
no_condition,test_kl_dim_27,,,,0
no_condition,test_kl_dim_28,,,,0
no_condition,test_kl_dim_29,,,,0
no_condition,test_kl_dim_30,,,,0
no_condition,test_kl_dim_31,,,,0
random_condition,best_epoch,40.0,40.0,40.0,3
random_condition,val_loss,2.387210006299226,2.3834096118447863,2.3939528338575133,3
random_condition,val_recon_loss,2.387210006299226,2.3834096118447863,2.3939528338575133,3
random_condition,val_raw_kl,0.0,0.0,0.0,3
random_condition,val_free_kl,0.0,0.0,0.0,3
random_condition,val_aux_condition_loss,0.0,0.0,0.0,3
random_condition,val_token_acc,0.2887228651400536,0.2852071830889013,0.2909713071700607,3
random_condition,val_active_units_main,,,,0
random_condition,val_mean_latent_var,,,,0
random_condition,val_mean_mu_abs,,,,0
random_condition,val_mean_kl_per_dim,,,,0
random_condition,val_recon_subset_n,500.0,500.0,500.0,3
random_condition,val_recon_edit_distance_mean,0.7047655256383996,0.6986174154313242,0.709405746108008,3
random_condition,val_recon_exact_rate,0.0,0.0,0.0,3
random_condition,val_recon_condition_fidelity,0.050666666666666665,0.042,0.058,3
random_condition,test_loss,2.3634132706384237,2.356677925991562,2.368356198490791,3
random_condition,test_recon_loss,2.3634132706384237,2.356677925991562,2.368356198490791,3
random_condition,test_raw_kl,0.0,0.0,0.0,3
random_condition,test_free_kl,0.0,0.0,0.0,3
random_condition,test_aux_condition_loss,0.0,0.0,0.0,3
random_condition,test_token_acc,0.30055580425613565,0.2971318528826221,0.3039077278135984,3
random_condition,test_active_units_main,,,,0
random_condition,test_mean_latent_var,,,,0
random_condition,test_mean_mu_abs,,,,0
random_condition,test_mean_kl_per_dim,,,,0
random_condition,test_recon_subset_n,500.0,500.0,500.0,3
random_condition,test_recon_edit_distance_mean,0.6874454321335165,0.6862886062611656,0.6890080325570804,3
random_condition,test_recon_exact_rate,0.0,0.0,0.0,3
random_condition,test_recon_condition_fidelity,0.05266666666666667,0.046000000000000006,0.056,3
random_condition,gen_n_generated,2189.0,2189.0,2189.0,3
random_condition,gen_valid_rate,0.9937566620983707,0.9931475559616262,0.9949748743718593,3
random_condition,gen_novelty_rate,0.9996954469316278,0.9995431703974417,1.0,3
random_condition,gen_uniqueness_rate,1.0,1.0,1.0,3
random_condition,gen_low_complexity_rate,0.01888229023907416,0.015989036089538604,0.02147099132023755,3
random_condition,gen_exact_train_overlap_rate,0.00030455306837216383,0.0,0.0004568296025582458,3
random_condition,gen_nn_similarity_train_mean,0.09528312273132317,0.09258317909379805,0.09776001491560145,3
random_condition,gen_condition_fidelity,0.04324653570884727,0.04202832343535861,0.04431247144814984,3
random_condition,gen_per_condition_surrogate_hit_mean,0.0392595563086219,0.03816907594617814,0.040351347411212234,3
random_condition,gen_pairwise_diversity,0.9974841899062327,0.9973414221472504,0.9976311154723175,3
random_condition,val_beta,1.0,1.0,1.0,3
random_condition,val_n,13248.0,13248.0,13248.0,3
random_condition,val_active_units_thr_0.001,,,,0
random_condition,val_active_units_thr_0.01,,,,0
random_condition,val_active_units_thr_0.05,,,,0
random_condition,val_kl_dim_00,,,,0
random_condition,val_kl_dim_01,,,,0
random_condition,val_kl_dim_02,,,,0
random_condition,val_kl_dim_03,,,,0
random_condition,val_kl_dim_04,,,,0
random_condition,val_kl_dim_05,,,,0
random_condition,val_kl_dim_06,,,,0
random_condition,val_kl_dim_07,,,,0
random_condition,val_kl_dim_08,,,,0
random_condition,val_kl_dim_09,,,,0
random_condition,val_kl_dim_10,,,,0
random_condition,val_kl_dim_11,,,,0
random_condition,val_kl_dim_12,,,,0
random_condition,val_kl_dim_13,,,,0
random_condition,val_kl_dim_14,,,,0
random_condition,val_kl_dim_15,,,,0
random_condition,val_kl_dim_16,,,,0
random_condition,val_kl_dim_17,,,,0
random_condition,val_kl_dim_18,,,,0
random_condition,val_kl_dim_19,,,,0
random_condition,val_kl_dim_20,,,,0
random_condition,val_kl_dim_21,,,,0
random_condition,val_kl_dim_22,,,,0
random_condition,val_kl_dim_23,,,,0
random_condition,val_kl_dim_24,,,,0
random_condition,val_kl_dim_25,,,,0
random_condition,val_kl_dim_26,,,,0
random_condition,val_kl_dim_27,,,,0
random_condition,val_kl_dim_28,,,,0
random_condition,val_kl_dim_29,,,,0
random_condition,val_kl_dim_30,,,,0
random_condition,val_kl_dim_31,,,,0
random_condition,test_beta,1.0,1.0,1.0,3
random_condition,test_n,13250.0,13250.0,13250.0,3
random_condition,test_active_units_thr_0.001,,,,0
random_condition,test_active_units_thr_0.01,,,,0
random_condition,test_active_units_thr_0.05,,,,0
random_condition,test_kl_dim_00,,,,0
random_condition,test_kl_dim_01,,,,0
random_condition,test_kl_dim_02,,,,0
random_condition,test_kl_dim_03,,,,0
random_condition,test_kl_dim_04,,,,0
random_condition,test_kl_dim_05,,,,0
random_condition,test_kl_dim_06,,,,0
random_condition,test_kl_dim_07,,,,0
random_condition,test_kl_dim_08,,,,0
random_condition,test_kl_dim_09,,,,0
random_condition,test_kl_dim_10,,,,0
random_condition,test_kl_dim_11,,,,0
random_condition,test_kl_dim_12,,,,0
random_condition,test_kl_dim_13,,,,0
random_condition,test_kl_dim_14,,,,0
random_condition,test_kl_dim_15,,,,0
random_condition,test_kl_dim_16,,,,0
random_condition,test_kl_dim_17,,,,0
random_condition,test_kl_dim_18,,,,0
random_condition,test_kl_dim_19,,,,0
random_condition,test_kl_dim_20,,,,0
random_condition,test_kl_dim_21,,,,0
random_condition,test_kl_dim_22,,,,0
random_condition,test_kl_dim_23,,,,0
random_condition,test_kl_dim_24,,,,0
random_condition,test_kl_dim_25,,,,0
random_condition,test_kl_dim_26,,,,0
random_condition,test_kl_dim_27,,,,0
random_condition,test_kl_dim_28,,,,0
random_condition,test_kl_dim_29,,,,0
random_condition,test_kl_dim_30,,,,0
random_condition,test_kl_dim_31,,,,0
retrieval,best_epoch,0.0,0.0,0.0,3
retrieval,val_loss,,,,0
retrieval,val_recon_loss,,,,0
retrieval,val_raw_kl,0.0,0.0,0.0,3
retrieval,val_free_kl,0.0,0.0,0.0,3
retrieval,val_aux_condition_loss,,,,0
retrieval,val_token_acc,,,,0
retrieval,val_active_units_main,,,,0
retrieval,val_mean_latent_var,,,,0
retrieval,val_mean_mu_abs,,,,0
retrieval,val_mean_kl_per_dim,,,,0
retrieval,val_recon_subset_n,13248.0,13248.0,13248.0,3
retrieval,val_recon_edit_distance_mean,0.4664838167834657,0.4664838167834657,0.4664838167834657,3
retrieval,val_recon_exact_rate,0.0,0.0,0.0,3
retrieval,val_recon_condition_fidelity,0.9353109903381642,0.9353109903381642,0.9353109903381642,3
retrieval,test_loss,,,,0
retrieval,test_recon_loss,,,,0
retrieval,test_raw_kl,0.0,0.0,0.0,3
retrieval,test_free_kl,0.0,0.0,0.0,3
retrieval,test_aux_condition_loss,,,,0
retrieval,test_token_acc,,,,0
retrieval,test_active_units_main,,,,0
retrieval,test_mean_latent_var,,,,0
retrieval,test_mean_mu_abs,,,,0
retrieval,test_mean_kl_per_dim,,,,0
retrieval,test_recon_subset_n,13250.0,13250.0,13250.0,3
retrieval,test_recon_edit_distance_mean,0.44592069063907874,0.44592069063907874,0.44592069063907874,3
retrieval,test_recon_exact_rate,0.0,0.0,0.0,3
retrieval,test_recon_condition_fidelity,0.9429433962264152,0.9429433962264152,0.9429433962264152,3
retrieval,gen_n_generated,2189.0,2189.0,2189.0,3
retrieval,gen_valid_rate,1.0,1.0,1.0,3
retrieval,gen_novelty_rate,0.0,0.0,0.0,3
retrieval,gen_uniqueness_rate,0.9566011877569668,0.9529465509365007,0.9597989949748745,3
retrieval,gen_low_complexity_rate,0.018273184102329833,0.016902695294655094,0.019186843307446324,3
retrieval,gen_exact_train_overlap_rate,1.0,1.0,1.0,3
retrieval,gen_nn_similarity_train_mean,1.0,1.0,1.0,3
retrieval,gen_condition_fidelity,0.9267549870564946,0.9218821379625398,0.9310187300137049,3
retrieval,gen_per_condition_surrogate_hit_mean,0.9180842080556987,0.9127369802205721,0.9208171280649364,3
retrieval,gen_pairwise_diversity,0.9974813613812207,0.9973864158363094,0.9976170996157373,3
retrieval,val_beta,,,,0
retrieval,val_n,,,,0
retrieval,val_active_units_thr_0.001,,,,0
retrieval,val_active_units_thr_0.01,,,,0
retrieval,val_active_units_thr_0.05,,,,0
retrieval,val_kl_dim_00,,,,0
retrieval,val_kl_dim_01,,,,0
retrieval,val_kl_dim_02,,,,0
retrieval,val_kl_dim_03,,,,0
retrieval,val_kl_dim_04,,,,0
retrieval,val_kl_dim_05,,,,0
retrieval,val_kl_dim_06,,,,0
retrieval,val_kl_dim_07,,,,0
retrieval,val_kl_dim_08,,,,0
retrieval,val_kl_dim_09,,,,0
retrieval,val_kl_dim_10,,,,0
retrieval,val_kl_dim_11,,,,0
retrieval,val_kl_dim_12,,,,0
retrieval,val_kl_dim_13,,,,0
retrieval,val_kl_dim_14,,,,0
retrieval,val_kl_dim_15,,,,0
retrieval,val_kl_dim_16,,,,0
retrieval,val_kl_dim_17,,,,0
retrieval,val_kl_dim_18,,,,0
retrieval,val_kl_dim_19,,,,0
retrieval,val_kl_dim_20,,,,0
retrieval,val_kl_dim_21,,,,0
retrieval,val_kl_dim_22,,,,0
retrieval,val_kl_dim_23,,,,0
retrieval,val_kl_dim_24,,,,0
retrieval,val_kl_dim_25,,,,0
retrieval,val_kl_dim_26,,,,0
retrieval,val_kl_dim_27,,,,0
retrieval,val_kl_dim_28,,,,0
retrieval,val_kl_dim_29,,,,0
retrieval,val_kl_dim_30,,,,0
retrieval,val_kl_dim_31,,,,0
retrieval,test_beta,,,,0
retrieval,test_n,,,,0
retrieval,test_active_units_thr_0.001,,,,0
retrieval,test_active_units_thr_0.01,,,,0
retrieval,test_active_units_thr_0.05,,,,0
retrieval,test_kl_dim_00,,,,0
retrieval,test_kl_dim_01,,,,0
retrieval,test_kl_dim_02,,,,0
retrieval,test_kl_dim_03,,,,0
retrieval,test_kl_dim_04,,,,0
retrieval,test_kl_dim_05,,,,0
retrieval,test_kl_dim_06,,,,0
retrieval,test_kl_dim_07,,,,0
retrieval,test_kl_dim_08,,,,0
retrieval,test_kl_dim_09,,,,0
retrieval,test_kl_dim_10,,,,0
retrieval,test_kl_dim_11,,,,0
retrieval,test_kl_dim_12,,,,0
retrieval,test_kl_dim_13,,,,0
retrieval,test_kl_dim_14,,,,0
retrieval,test_kl_dim_15,,,,0
retrieval,test_kl_dim_16,,,,0
retrieval,test_kl_dim_17,,,,0
retrieval,test_kl_dim_18,,,,0
retrieval,test_kl_dim_19,,,,0
retrieval,test_kl_dim_20,,,,0
retrieval,test_kl_dim_21,,,,0
retrieval,test_kl_dim_22,,,,0
retrieval,test_kl_dim_23,,,,0
retrieval,test_kl_dim_24,,,,0
retrieval,test_kl_dim_25,,,,0
retrieval,test_kl_dim_26,,,,0
retrieval,test_kl_dim_27,,,,0
retrieval,test_kl_dim_28,,,,0
retrieval,test_kl_dim_29,,,,0
retrieval,test_kl_dim_30,,,,0
retrieval,test_kl_dim_31,,,,0
small_latent,best_epoch,40.0,40.0,40.0,3
small_latent,val_loss,2.5418992768163267,2.538802488990452,2.5436049083580716,3
small_latent,val_recon_loss,2.3814824038273663,2.3778593275282116,2.3834124348589762,3
small_latent,val_raw_kl,0.13656437038271516,0.12647976693899735,0.1455919445640799,3
small_latent,val_free_kl,0.16041679898705843,0.16011490136528936,0.16094309559478853,3
small_latent,val_aux_condition_loss,0.0,0.0,0.0,3
small_latent,val_token_acc,0.290020357523394,0.28910388189123715,0.2904986577773213,3
small_latent,val_active_units_main,8.0,8.0,8.0,3
small_latent,val_mean_latent_var,0.03257020190358162,0.029601305723190308,0.034884028136730194,3
small_latent,val_mean_mu_abs,0.16399632891019186,0.15617507696151733,0.16853860020637512,3
small_latent,val_mean_kl_per_dim,0.017070546746253967,0.01580997183918953,0.018198993057012558,3
small_latent,val_recon_subset_n,500.0,500.0,500.0,3
small_latent,val_recon_edit_distance_mean,0.8452796369091766,0.8214839909587474,0.8920473278542186,3
small_latent,val_recon_exact_rate,0.0,0.0,0.0,3
small_latent,val_recon_condition_fidelity,0.046000000000000006,0.026,0.07,3
small_latent,test_loss,2.528699747979266,2.519353195370368,2.5342945555201117,3
small_latent,test_recon_loss,2.363369175778995,2.3569279934505247,2.3712191362021104,3
small_latent,test_raw_kl,0.1570724001748007,0.14804153691372782,0.16767214082996804,3
small_latent,test_free_kl,0.16533054881425777,0.1624251791103831,0.17049107687203388,3
small_latent,test_aux_condition_loss,0.0,0.0,0.0,3
small_latent,test_token_acc,0.30012520476567256,0.2974769402654038,0.30250836399457,3
small_latent,test_active_units_main,8.0,8.0,8.0,3
small_latent,test_mean_latent_var,0.03798880552252134,0.03550529479980469,0.040735628455877304,3
small_latent,test_mean_mu_abs,0.17917245626449585,0.171653613448143,0.1838982105255127,3
small_latent,test_mean_kl_per_dim,0.01965184323489666,0.018535612151026726,0.020989052951335907,3
small_latent,test_recon_subset_n,500.0,500.0,500.0,3
small_latent,test_recon_edit_distance_mean,0.8637294882000474,0.8426239240731136,0.9055369287715087,3
small_latent,test_recon_exact_rate,0.0,0.0,0.0,3
small_latent,test_recon_condition_fidelity,0.04666666666666666,0.026,0.08600000000000001,3
small_latent,gen_n_generated,2189.0,2189.0,2189.0,3
small_latent,gen_valid_rate,0.9904065783462768,0.9890360895386022,0.99223389675651,3
small_latent,gen_novelty_rate,1.0,1.0,1.0,3
small_latent,gen_uniqueness_rate,1.0,1.0,1.0,3
small_latent,gen_low_complexity_rate,0.0202527790467489,0.019186843307446324,0.0219278209227958,3
small_latent,gen_exact_train_overlap_rate,0.0,0.0,0.0,3
small_latent,gen_nn_similarity_train_mean,0.09553426447713871,0.0926892795234187,0.09843191707811239,3
small_latent,gen_condition_fidelity,0.0395918988883813,0.035175879396984924,0.04568296025582458,3
small_latent,gen_per_condition_surrogate_hit_mean,0.036656651429171176,0.032732816381191285,0.04373051440352808,3
small_latent,gen_pairwise_diversity,0.9975963254604231,0.9975532321127987,0.9976685471521249,3
small_latent,val_beta,1.0,1.0,1.0,3
small_latent,val_n,13248.0,13248.0,13248.0,3
small_latent,val_active_units_thr_0.001,8.0,8.0,8.0,3
small_latent,val_active_units_thr_0.01,8.0,8.0,8.0,3
small_latent,val_active_units_thr_0.05,0.0,0.0,0.0,3
small_latent,val_kl_dim_00,0.017326746446390946,0.01517810020595789,0.01894097775220871,3
small_latent,val_kl_dim_01,0.017582858602205913,0.01619567908346653,0.018349679186940193,3
small_latent,val_kl_dim_02,0.016182376071810722,0.01547238603234291,0.0172642320394516,3
small_latent,val_kl_dim_03,0.0167550565674901,0.015150037594139576,0.018288003280758858,3
small_latent,val_kl_dim_04,0.017016001356144745,0.01483896654099226,0.018544139340519905,3
small_latent,val_kl_dim_05,0.016964972019195557,0.015138853341341019,0.018751412630081177,3
small_latent,val_kl_dim_06,0.016947189966837566,0.01581539213657379,0.017551278695464134,3
small_latent,val_kl_dim_07,0.017789175733923912,0.016698557883501053,0.018690360710024834,3
small_latent,val_kl_dim_08,,,,0
small_latent,val_kl_dim_09,,,,0
small_latent,val_kl_dim_10,,,,0
small_latent,val_kl_dim_11,,,,0
small_latent,val_kl_dim_12,,,,0
small_latent,val_kl_dim_13,,,,0
small_latent,val_kl_dim_14,,,,0
small_latent,val_kl_dim_15,,,,0
small_latent,val_kl_dim_16,,,,0
small_latent,val_kl_dim_17,,,,0
small_latent,val_kl_dim_18,,,,0
small_latent,val_kl_dim_19,,,,0
small_latent,val_kl_dim_20,,,,0
small_latent,val_kl_dim_21,,,,0
small_latent,val_kl_dim_22,,,,0
small_latent,val_kl_dim_23,,,,0
small_latent,val_kl_dim_24,,,,0
small_latent,val_kl_dim_25,,,,0
small_latent,val_kl_dim_26,,,,0
small_latent,val_kl_dim_27,,,,0
small_latent,val_kl_dim_28,,,,0
small_latent,val_kl_dim_29,,,,0
small_latent,val_kl_dim_30,,,,0
small_latent,val_kl_dim_31,,,,0
small_latent,test_beta,1.0,1.0,1.0,3
small_latent,test_n,13250.0,13250.0,13250.0,3
small_latent,test_active_units_thr_0.001,8.0,8.0,8.0,3
small_latent,test_active_units_thr_0.01,8.0,8.0,8.0,3
small_latent,test_active_units_thr_0.05,0.0,0.0,0.0,3
small_latent,test_kl_dim_00,0.019935964917143185,0.017692506313323975,0.022033004090189934,3
small_latent,test_kl_dim_01,0.020242906485994656,0.01867099292576313,0.02133369632065296,3
small_latent,test_kl_dim_02,0.019002579152584076,0.018018662929534912,0.020606355741620064,3
small_latent,test_kl_dim_03,0.019344655176003773,0.018125878646969795,0.021128198131918907,3
small_latent,test_kl_dim_04,0.019361887748042744,0.017735876142978668,0.02059762366116047,3
small_latent,test_kl_dim_05,0.01960430108010769,0.01800139620900154,0.021441783756017685,3
small_latent,test_kl_dim_06,0.019601740563909214,0.01840135268867016,0.020528201013803482,3
small_latent,test_kl_dim_07,0.020120706409215927,0.01884438656270504,0.021274177357554436,3
small_latent,test_kl_dim_08,,,,0
small_latent,test_kl_dim_09,,,,0
small_latent,test_kl_dim_10,,,,0
small_latent,test_kl_dim_11,,,,0
small_latent,test_kl_dim_12,,,,0
small_latent,test_kl_dim_13,,,,0
small_latent,test_kl_dim_14,,,,0
small_latent,test_kl_dim_15,,,,0
small_latent,test_kl_dim_16,,,,0
small_latent,test_kl_dim_17,,,,0
small_latent,test_kl_dim_18,,,,0
small_latent,test_kl_dim_19,,,,0
small_latent,test_kl_dim_20,,,,0
small_latent,test_kl_dim_21,,,,0
small_latent,test_kl_dim_22,,,,0
small_latent,test_kl_dim_23,,,,0
small_latent,test_kl_dim_24,,,,0
small_latent,test_kl_dim_25,,,,0
small_latent,test_kl_dim_26,,,,0
small_latent,test_kl_dim_27,,,,0
small_latent,test_kl_dim_28,,,,0
small_latent,test_kl_dim_29,,,,0
small_latent,test_kl_dim_30,,,,0
small_latent,test_kl_dim_31,,,,0
